"name","period","end_time","value"
"page_fans_city","day","2024-07-28T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Ajka, Hongarije"":6,""Zwolle"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Hoofddorp"":6,""Hajdúszoboszló, Hongarije"":6,""Alphen aan den Rijn"":7,""Weert"":7,""Almere"":7,""Kiskunhalas, Hongarije"":7,""Eger, Hongarije"":7,""Zoetermeer"":7,""Százhalombatta, Hongarije"":7,""Székesfehérvár, Hongarije"":8,""Apeldoorn"":8,""Antwerpen, België"":8,""Komló, Hongarije"":8,""Hilversum"":8,""Veszprém, Hongarije"":8,""Gyula, Hongarije"":9,""Haarlem"":9,""Nagykanizsa, Hongarije"":9,""Vác, Hongarije"":9,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Győr, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":11,""Raab, Hungary"":13,""Rotterdam"":13,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Tatabánya, Hongarije"":15,""Sopron, Hongarije"":16,""Den Haag"":17,""Pécs, Hongarije"":20,""Szeged, Hongarije"":21,""Nyíregyháza, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":32,""Amsterdam"":42,""Boedapest, Hongarije"":216}"
"page_fans_city","day","2024-08-04T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Ajka, Hongarije"":6,""Hoofddorp"":6,""Heerlen"":6,""Zwolle"":6,""Eger, Hongarije"":7,""Székesfehérvár, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Zoetermeer"":7,""Weert"":7,""Kiskunhalas, Hongarije"":7,""Hilversum"":7,""Almere"":7,""Antwerpen, België"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Veszprém, Hongarije"":8,""Gyula, Hongarije"":9,""Haarlem"":9,""Vác, Hongarije"":9,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Nagykanizsa, Hongarije"":10,""Kaposvár, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Győr, Hongarije"":11,""Rotterdam"":13,""Szolnok, Hongarije"":14,""Raab, Hungary"":14,""Kecskemét, Hongarije"":14,""Tatabánya, Hongarije"":15,""Den Haag"":17,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":21,""Pécs, Hongarije"":21,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":34,""Amsterdam"":42,""Boedapest, Hongarije"":218}"
"page_fans_city","day","2024-08-11T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Hoofddorp"":6,""Hajdúszoboszló, Hongarije"":6,""Ajka, Hongarije"":6,""Heerlen"":6,""Siklós, Hongarije"":6,""Salgótarján, Hongarije"":6,""Eger, Hongarije"":7,""Antwerpen, België"":7,""Százhalombatta, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Weert"":7,""Almere"":7,""Hilversum"":7,""Apeldoorn"":8,""Székesfehérvár, Hongarije"":8,""Zoetermeer"":8,""Komló, Hongarije"":8,""Veszprém, Hongarije"":8,""Gyula, Hongarije"":9,""Vác, Hongarije"":9,""Kaposvár, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Nagykanizsa, Hongarije"":10,""Haarlem"":10,""Baja, Hongarije"":10,""Győr, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Rotterdam"":13,""Kecskemét, Hongarije"":14,""Raab, Hungary"":14,""Tatabánya, Hongarije"":14,""Szolnok, Hongarije"":14,""Den Haag"":17,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":21,""Pécs, Hongarije"":21,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":34,""Amsterdam"":41,""Boedapest, Hongarije"":218}"
"page_fans_city","day","2024-08-18T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Hoofddorp"":6,""Hajdúszoboszló, Hongarije"":6,""Ajka, Hongarije"":6,""Siklós, Hongarije"":6,""Salgótarján, Hongarije"":6,""Heerlen"":7,""Eger, Hongarije"":7,""Antwerpen, België"":7,""Százhalombatta, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Székesfehérvár, Hongarije"":7,""Weert"":7,""Zoetermeer"":7,""Almere"":7,""Hilversum"":7,""Apeldoorn"":8,""Komló, Hongarije"":8,""Veszprém, Hongarije"":8,""Gyula, Hongarije"":9,""Vác, Hongarije"":9,""Békéscsaba, Hongarije"":10,""Nagykanizsa, Hongarije"":10,""Haarlem"":10,""Győr, Hongarije"":10,""Kaposvár, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Baja, Hongarije"":11,""Raab, Hungary"":14,""Rotterdam"":14,""Tatabánya, Hongarije"":14,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":16,""Den Haag"":17,""Sopron, Hongarije"":17,""Szeged, Hongarije"":19,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":20,""Debrecen, Hongarije"":30,""Miskolc, Hongarije"":35,""Amsterdam"":42,""Boedapest, Hongarije"":222}"
"page_fans_city","day","2024-08-25T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Hoofddorp"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Siklós, Hongarije"":6,""Jászberény, Hongarije"":6,""Heerlen"":6,""Alphen aan den Rijn"":6,""Ajka, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Zoetermeer"":7,""Weert"":7,""Székesfehérvár, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Eger, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Almere"":7,""Hilversum"":7,""Antwerpen, België"":7,""Győr, Hongarije"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Békéscsaba, Hongarije"":9,""Gyula, Hongarije"":9,""Veszprém, Hongarije"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Haarlem"":10,""Dunaújváros, Hongarije"":11,""Baja, Hongarije"":11,""Kaposvár, Hongarije"":12,""Szolnok, Hongarije"":13,""Rotterdam"":14,""Tatabánya, Hongarije"":15,""Kecskemét, Hongarije"":15,""Den Haag"":16,""Raab, Hungary"":17,""Sopron, Hongarije"":17,""Pécs, Hongarije"":20,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":30,""Miskolc, Hongarije"":35,""Amsterdam"":43,""Boedapest, Hongarije"":219}"
"page_fans_city","day","2024-09-01T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Siklós, Hongarije"":6,""Jászberény, Hongarije"":6,""Heerlen"":6,""Szigetszentmiklós, Hongarije"":6,""Alphen aan den Rijn"":6,""Ajka, Hongarije"":6,""Hoofddorp"":6,""Zoetermeer"":7,""Weert"":7,""Székesfehérvár, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Győr, Hongarije"":7,""Eger, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Almere"":7,""Apeldoorn"":8,""Komló, Hongarije"":8,""Hilversum"":8,""Békéscsaba, Hongarije"":9,""Gyula, Hongarije"":9,""Veszprém, Hongarije"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Haarlem"":10,""Dunaújváros, Hongarije"":11,""Baja, Hongarije"":11,""Szolnok, Hongarije"":12,""Kaposvár, Hongarije"":12,""Tatabánya, Hongarije"":15,""Rotterdam"":15,""Sopron, Hongarije"":16,""Kecskemét, Hongarije"":16,""Den Haag"":16,""Raab, Hungary"":17,""Pécs, Hongarije"":19,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":30,""Miskolc, Hongarije"":35,""Amsterdam"":44,""Boedapest, Hongarije"":219}"
"page_fans_city","day","2024-09-08T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Ajka, Hongarije"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Hoofddorp"":6,""Antwerpen, België"":6,""Győr, Hongarije"":6,""Alphen aan den Rijn"":6,""Heerlen"":6,""Siklós, Hongarije"":6,""Székesfehérvár, Hongarije"":7,""Weert"":7,""Kiskunhalas, Hongarije"":7,""Hilversum"":7,""Zoetermeer"":7,""Almere"":7,""Százhalombatta, Hongarije"":7,""Eger, Hongarije"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Békéscsaba, Hongarije"":9,""Gyula, Hongarije"":9,""Veszprém, Hongarije"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Haarlem"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":11,""Baja, Hongarije"":11,""Szolnok, Hongarije"":12,""Tatabánya, Hongarije"":15,""Rotterdam"":15,""Sopron, Hongarije"":16,""Kecskemét, Hongarije"":16,""Den Haag"":16,""Raab, Hungary"":18,""Szeged, Hongarije"":20,""Pécs, Hongarije"":20,""Nyíregyháza, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":35,""Amsterdam"":45,""Boedapest, Hongarije"":218}"
"page_fans_city","day","2024-09-15T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Ajka, Hongarije"":6,""Hoofddorp"":6,""Siklós, Hongarije"":6,""Heerlen"":6,""Antwerpen, België"":7,""Százhalombatta, Hongarije"":7,""Székesfehérvár, Hongarije"":7,""Weert"":7,""Kiskunhalas, Hongarije"":7,""Almere"":7,""Zoetermeer"":7,""Hilversum"":7,""Győr, Hongarije"":8,""Eger, Hongarije"":8,""Apeldoorn"":8,""Veszprém, Hongarije"":8,""Komló, Hongarije"":8,""Békéscsaba, Hongarije"":9,""Haarlem"":9,""Gyula, Hongarije"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Kaposvár, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Baja, Hongarije"":11,""Szolnok, Hongarije"":12,""Tatabánya, Hongarije"":15,""Rotterdam"":16,""Raab, Hungary"":16,""Den Haag"":16,""Kecskemét, Hongarije"":16,""Sopron, Hongarije"":17,""Pécs, Hongarije"":20,""Szeged, Hongarije"":21,""Nyíregyháza, Hongarije"":21,""Debrecen, Hongarije"":30,""Miskolc, Hongarije"":35,""Amsterdam"":45,""Boedapest, Hongarije"":218}"
"page_fans_city","day","2024-09-22T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Hoofddorp"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Siklós, Hongarije"":6,""Jászberény, Hongarije"":6,""Székesfehérvár, Hongarije"":6,""Alphen aan den Rijn"":6,""Hajdúszoboszló, Hongarije"":6,""Ajka, Hongarije"":6,""Zoetermeer"":7,""Weert"":7,""Százhalombatta, Hongarije"":7,""Antwerpen, België"":7,""Heerlen"":7,""Hilversum"":7,""Győr, Hongarije"":7,""Eger, Hongarije"":8,""Apeldoorn"":8,""Kiskunhalas, Hongarije"":8,""Komló, Hongarije"":8,""Almere"":8,""Veszprém, Hongarije"":8,""Békéscsaba, Hongarije"":9,""Gyula, Hongarije"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Haarlem"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":11,""Baja, Hongarije"":11,""Szolnok, Hongarije"":12,""Tatabánya, Hongarije"":15,""Rotterdam"":15,""Den Haag"":16,""Kecskemét, Hongarije"":16,""Raab, Hungary"":17,""Sopron, Hongarije"":17,""Pécs, Hongarije"":20,""Nyíregyháza, Hongarije"":21,""Szeged, Hongarije"":22,""Debrecen, Hongarije"":30,""Miskolc, Hongarije"":35,""Amsterdam"":44,""Boedapest, Hongarije"":216}"
"page_fans_city","day","2024-09-29T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Székesfehérvár, Hongarije"":6,""Hoofddorp"":6,""Ajka, Hongarije"":6,""Antwerpen, België"":6,""Siklós, Hongarije"":6,""Hajdúszoboszló, Hongarije"":7,""Győr, Hongarije"":7,""Weert"":7,""Zoetermeer"":7,""Heerlen"":7,""Hilversum"":7,""Százhalombatta, Hongarije"":7,""Eger, Hongarije"":8,""Apeldoorn"":8,""Kiskunhalas, Hongarije"":8,""Komló, Hongarije"":8,""Veszprém, Hongarije"":8,""Békéscsaba, Hongarije"":9,""Gyula, Hongarije"":9,""Haarlem"":9,""Vác, Hongarije"":9,""Almere"":9,""Nagykanizsa, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Baja, Hongarije"":11,""Szolnok, Hongarije"":13,""Kaposvár, Hongarije"":13,""Rotterdam"":15,""Tatabánya, Hongarije"":15,""Kecskemét, Hongarije"":15,""Sopron, Hongarije"":16,""Den Haag"":16,""Raab, Hungary"":17,""Pécs, Hongarije"":20,""Nyíregyháza, Hongarije"":21,""Szeged, Hongarije"":22,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":35,""Amsterdam"":43,""Boedapest, Hongarije"":215}"
"page_fans_city","day","2024-10-13T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Salgótarján, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Antwerpen, België"":6,""Hoofddorp"":6,""Ajka, Hongarije"":6,""Jászberény, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Siklós, Hongarije"":6,""Heerlen"":6,""Dombóvár, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Weert"":7,""Kiskunhalas, Hongarije"":7,""Hilversum"":7,""Zoetermeer"":7,""Székesfehérvár, Hongarije"":8,""Eger, Hongarije"":8,""Haarlem"":8,""Vác, Hongarije"":8,""Komló, Hongarije"":8,""Almere"":8,""Apeldoorn"":8,""Gyula, Hongarije"":9,""Békéscsaba, Hongarije"":9,""Baja, Hongarije"":9,""Veszprém, Hongarije"":9,""Dunaújváros, Hongarije"":11,""Nagykanizsa, Hongarije"":11,""Kaposvár, Hongarije"":12,""Szolnok, Hongarije"":14,""Tatabánya, Hongarije"":15,""Rotterdam"":15,""Kecskemét, Hongarije"":15,""Den Haag"":16,""Sopron, Hongarije"":16,""Raab, Hungary"":18,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":20,""Szeged, Hongarije"":22,""Debrecen, Hongarije"":30,""Miskolc, Hongarije"":36,""Amsterdam"":43,""Boedapest, Hongarije"":218}"
"page_fans_city","day","2024-10-20T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Salgótarján, Hongarije"":6,""Siklós, Hongarije"":6,""Jászberény, Hongarije"":6,""Alphen aan den Rijn"":6,""Hajdúszoboszló, Hongarije"":6,""Ajka, Hongarije"":6,""Antwerpen, België"":6,""Hoofddorp"":6,""Weert"":7,""Haarlem"":7,""Dombóvár, Hongarije"":7,""Zoetermeer"":7,""Szigetszentmiklós, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Hilversum"":7,""Székesfehérvár, Hongarije"":8,""Eger, Hongarije"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Veszprém, Hongarije"":8,""Gyula, Hongarije"":9,""Baja, Hongarije"":9,""Békéscsaba, Hongarije"":9,""Vác, Hongarije"":9,""Győr, Hongarije"":9,""Almere"":9,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":11,""Nagykanizsa, Hongarije"":11,""Szolnok, Hongarije"":13,""Rotterdam"":14,""Tatabánya, Hongarije"":15,""Den Haag"":17,""Kecskemét, Hongarije"":17,""Raab, Hungary"":18,""Sopron, Hongarije"":18,""Pécs, Hongarije"":20,""Nyíregyháza, Hongarije"":21,""Szeged, Hongarije"":23,""Debrecen, Hongarije"":32,""Miskolc, Hongarije"":38,""Amsterdam"":41,""Boedapest, Hongarije"":209}"
"page_fans_city","day","2024-10-27T07:00:00+0000","{""Hoofddorp"":6,""Antwerpen, België"":6,""Salgótarján, Hongarije"":6,""Siklós, Hongarije"":6,""Jászberény, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Alphen aan den Rijn"":6,""Gödöllő, Hongarije"":7,""Székesfehérvár, Hongarije"":7,""Dombóvár, Hongarije"":7,""Szigetszentmiklós, Hongarije"":7,""Weert"":7,""Haarlem"":7,""Zoetermeer"":7,""Ajka, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Utrecht"":7,""Kiskunhalas, Hongarije"":7,""Apeldoorn"":7,""Komló, Hongarije"":8,""Hilversum"":8,""Baja, Hongarije"":8,""Eger, Hongarije"":9,""Békéscsaba, Hongarije"":9,""Raab, Hungary"":9,""Almere"":9,""Gyula, Hongarije"":9,""Dunaújváros, Hongarije"":10,""Vác, Hongarije"":10,""Kaposvár, Hongarije"":10,""Tatabánya, Hongarije"":11,""Nagykanizsa, Hongarije"":14,""Rotterdam"":14,""Szolnok, Hongarije"":15,""Kecskemét, Hongarije"":19,""Sopron, Hongarije"":19,""Pécs, Hongarije"":20,""Győr, Hongarije"":22,""Nyíregyháza, Hongarije"":23,""Szeged, Hongarije"":30,""Miskolc, Hongarije"":34,""Den Haag"":36,""Amsterdam"":39,""Debrecen, Hongarije"":49,""Boedapest, Hongarije"":202}"
"page_fans_city","day","2024-11-03T07:00:00+0000","{""Siklós, Hongarije"":6,""Jászberény, Hongarije"":6,""Eindhoven"":6,""Hajdúszoboszló, Hongarije"":6,""Gödöllő, Hongarije"":7,""Szigetszentmiklós, Hongarije"":7,""Zoetermeer"":7,""Veszprém, Hongarije"":7,""Groningen"":7,""Székesfehérvár, Hongarije"":7,""Dombóvár, Hongarije"":7,""Weert"":7,""Százhalombatta, Hongarije"":7,""Ajka, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Apeldoorn"":7,""Raab, Hungary"":7,""Haarlem"":8,""Békéscsaba, Hongarije"":8,""Utrecht"":8,""Komló, Hongarije"":8,""Hilversum"":8,""Nijmegen"":8,""Baja, Hongarije"":9,""Eger, Hongarije"":9,""Gyula, Hongarije"":9,""Almere"":9,""Dunaújváros, Hongarije"":10,""Vác, Hongarije"":10,""Kaposvár, Hongarije"":10,""Nagykanizsa, Hongarije"":12,""Szolnok, Hongarije"":13,""Tatabánya, Hongarije"":13,""Rotterdam"":14,""Pécs, Hongarije"":18,""Kecskemét, Hongarije"":19,""Sopron, Hongarije"":19,""Nyíregyháza, Hongarije"":24,""Szeged, Hongarije"":25,""Győr, Hongarije"":25,""Miskolc, Hongarije"":34,""Den Haag"":36,""Amsterdam"":39,""Debrecen, Hongarije"":51,""Boedapest, Hongarije"":200}"
"page_fans_city","day","2024-11-10T08:00:00+0000","{""Zalaegerszeg, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""'s-Hertogenbosch"":6,""Hoofddorp"":6,""Veszprém, Hongarije"":6,""Alphen aan den Rijn"":6,""Weert"":7,""Százhalombatta, Hongarije"":7,""Eindhoven"":7,""Székesfehérvár, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Siklós, Hongarije"":7,""Dombóvár, Hongarije"":7,""Eger, Hongarije"":8,""Haarlem"":8,""Hilversum"":8,""Komló, Hongarije"":8,""Zoetermeer"":8,""Békéscsaba, Hongarije"":8,""Szigetszentmiklós, Hongarije"":8,""Apeldoorn"":8,""Almere"":9,""Tatabánya, Hongarije"":10,""Baja, Hongarije"":10,""Utrecht"":10,""Gyula, Hongarije"":10,""Groningen"":10,""Dunaújváros, Hongarije"":10,""Vác, Hongarije"":10,""Kaposvár, Hongarije"":11,""Nagykanizsa, Hongarije"":11,""Raab, Hungary"":11,""Szolnok, Hongarije"":14,""Rotterdam"":16,""Pécs, Hongarije"":17,""Kecskemét, Hongarije"":19,""Sopron, Hongarije"":19,""Győr, Hongarije"":22,""Nyíregyháza, Hongarije"":24,""Szeged, Hongarije"":33,""Miskolc, Hongarije"":35,""Den Haag"":35,""Amsterdam"":40,""Debrecen, Hongarije"":56,""Boedapest, Hongarije"":199}"
"page_fans_city","day","2024-11-17T08:00:00+0000","{""'s-Hertogenbosch"":6,""Hoofddorp"":6,""Nijmegen"":6,""Jászberény, Hongarije"":6,""Alphen aan den Rijn"":6,""Eindhoven"":6,""Dombóvár, Hongarije"":7,""Szigetszentmiklós, Hongarije"":7,""Weert"":7,""Székesfehérvár, Hongarije"":7,""Gödöllő, Hongarije"":7,""Hilversum"":7,""Százhalombatta, Hongarije"":7,""Baja, Hongarije"":7,""Apeldoorn"":7,""Kiskunhalas, Hongarije"":7,""Veszprém, Hongarije"":7,""Eger, Hongarije"":8,""Zoetermeer"":8,""Békéscsaba, Hongarije"":8,""Raab, Hungary"":8,""Haarlem"":9,""Vác, Hongarije"":9,""Almere"":9,""Tatabánya, Hongarije"":9,""Komló, Hongarije"":9,""Gyula, Hongarije"":10,""Utrecht"":10,""Dunaújváros, Hongarije"":10,""Kaposvár, Hongarije"":11,""Groningen"":12,""Nagykanizsa, Hongarije"":12,""Szolnok, Hongarije"":14,""Rotterdam"":16,""Pécs, Hongarije"":19,""Kecskemét, Hongarije"":19,""Sopron, Hongarije"":19,""Győr, Hongarije"":25,""Nyíregyháza, Hongarije"":25,""Miskolc, Hongarije"":34,""Szeged, Hongarije"":34,""Den Haag"":35,""Amsterdam"":40,""Debrecen, Hongarije"":60,""Boedapest, Hongarije"":197}"
"page_fans_city","day","2024-11-24T08:00:00+0000","{""Gödöllő, Hongarije"":6,""Heerlen"":6,""'s-Hertogenbosch"":6,""Ajka, Hongarije"":6,""Alphen aan den Rijn"":6,""Eindhoven"":6,""Siklós, Hongarije"":6,""Antwerpen, België"":6,""Hilversum"":7,""Százhalombatta, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Székesfehérvár, Hongarije"":7,""Weert"":7,""Szigetszentmiklós, Hongarije"":7,""Dombóvár, Hongarije"":7,""Veszprém, Hongarije"":7,""Apeldoorn"":8,""Békéscsaba, Hongarije"":8,""Raab, Hungary"":8,""Zoetermeer"":8,""Baja, Hongarije"":9,""Eger, Hongarije"":9,""Vác, Hongarije"":9,""Almere"":9,""Komló, Hongarije"":9,""Tatabánya, Hongarije"":9,""Dunaújváros, Hongarije"":10,""Gyula, Hongarije"":11,""Utrecht"":11,""Kaposvár, Hongarije"":11,""Groningen"":12,""Szolnok, Hongarije"":13,""Nagykanizsa, Hongarije"":13,""Rotterdam"":14,""Sopron, Hongarije"":18,""Pécs, Hongarije"":19,""Kecskemét, Hongarije"":22,""Szeged, Hongarije"":23,""Győr, Hongarije"":23,""Nyíregyháza, Hongarije"":26,""Miskolc, Hongarije"":34,""Amsterdam"":39,""Den Haag"":40,""Debrecen, Hongarije"":66,""Boedapest, Hongarije"":200}"
"page_fans_city","day","2024-12-01T08:00:00+0000","{""Gödöllő, Hongarije"":6,""Antwerpen, België"":6,""'s-Hertogenbosch"":6,""Hoofddorp"":6,""Alphen aan den Rijn"":6,""Siklós, Hongarije"":6,""Apeldoorn"":7,""Kiskunhalas, Hongarije"":7,""Dombóvár, Hongarije"":7,""Heerlen"":7,""Százhalombatta, Hongarije"":7,""Nijmegen"":7,""Haarlem"":7,""Weert"":7,""Székesfehérvár, Hongarije"":7,""Groningen"":8,""Hilversum"":8,""Békéscsaba, Hongarije"":8,""Baja, Hongarije"":8,""Szigetszentmiklós, Hongarije"":8,""Raab, Hungary"":8,""Almere"":8,""Zoetermeer"":8,""Komló, Hongarije"":9,""Tatabánya, Hongarije"":9,""Eger, Hongarije"":10,""Utrecht"":10,""Dunaújváros, Hongarije"":10,""Gyula, Hongarije"":10,""Vác, Hongarije"":10,""Kaposvár, Hongarije"":11,""Nagykanizsa, Hongarije"":12,""Rotterdam"":13,""Szolnok, Hongarije"":14,""Sopron, Hongarije"":18,""Kecskemét, Hongarije"":21,""Győr, Hongarije"":22,""Pécs, Hongarije"":22,""Nyíregyháza, Hongarije"":27,""Szeged, Hongarije"":28,""Miskolc, Hongarije"":34,""Den Haag"":36,""Amsterdam"":40,""Debrecen, Hongarije"":63,""Boedapest, Hongarije"":199}"
"page_fans_city","day","2024-12-08T08:00:00+0000","{""Orosháza, Hongarije"":6,""Salgótarján, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Alphen aan den Rijn"":6,""Jászberény, Hongarije"":6,""Székesfehérvár, Hongarije"":7,""Zoetermeer"":7,""Haarlem"":7,""Raab, Hungary"":7,""Apeldoorn"":7,""Veszprém, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Dombóvár, Hongarije"":7,""Weert"":7,""Baja, Hongarije"":8,""Komló, Hongarije"":8,""Békéscsaba, Hongarije"":8,""Heerlen"":8,""Eindhoven"":8,""Hilversum"":8,""Kiskunhalas, Hongarije"":8,""Szigetszentmiklós, Hongarije"":9,""Groningen"":9,""Utrecht"":9,""Vác, Hongarije"":9,""Eger, Hongarije"":10,""Almere"":10,""Gyula, Hongarije"":10,""Tatabánya, Hongarije"":10,""Dunaújváros, Hongarije"":10,""Kaposvár, Hongarije"":11,""Nagykanizsa, Hongarije"":11,""Szolnok, Hongarije"":13,""Rotterdam"":14,""Sopron, Hongarije"":18,""Szeged, Hongarije"":19,""Pécs, Hongarije"":21,""Győr, Hongarije"":23,""Kecskemét, Hongarije"":25,""Nyíregyháza, Hongarije"":26,""Miskolc, Hongarije"":34,""Amsterdam"":37,""Den Haag"":38,""Debrecen, Hongarije"":62,""Boedapest, Hongarije"":201}"
"page_fans_city","day","2024-12-15T08:00:00+0000","{""Orosháza, Hongarije"":6,""Keszthely, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""'s-Hertogenbosch"":6,""Dombóvár, Hongarije"":7,""Veszprém, Hongarije"":7,""Weert"":7,""Nijmegen"":7,""Százhalombatta, Hongarije"":7,""Zoetermeer"":7,""Székesfehérvár, Hongarije"":7,""Apeldoorn"":7,""Baja, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Jászberény, Hongarije"":7,""Haarlem"":8,""Békéscsaba, Hongarije"":8,""Komló, Hongarije"":8,""Gödöllő, Hongarije"":8,""Hilversum"":8,""Szigetszentmiklós, Hongarije"":8,""Groningen"":9,""Vác, Hongarije"":9,""Almere"":9,""Raab, Hungary"":9,""Tatabánya, Hongarije"":10,""Utrecht"":10,""Gyula, Hongarije"":10,""Kaposvár, Hongarije"":10,""Nagykanizsa, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Eger, Hongarije"":11,""Szolnok, Hongarije"":13,""Rotterdam"":15,""Sopron, Hongarije"":18,""Szeged, Hongarije"":19,""Pécs, Hongarije"":20,""Kecskemét, Hongarije"":20,""Nyíregyháza, Hongarije"":25,""Győr, Hongarije"":28,""Miskolc, Hongarije"":34,""Amsterdam"":36,""Den Haag"":43,""Debrecen, Hongarije"":64,""Boedapest, Hongarije"":201}"
